0.0 0.0	0 0
5.82 1.8939514141638756	15.9911 17.8851
5.83 1.868866334138243	16.0287 17.8976
5.84 1.8441135019386035	16.0673 17.9114
5.85 1.819688516996261	16.107 17.9267
5.859999999999999 1.7955870370273423	16.1481 17.9437
5.87 1.7718047772608165	16.1907 17.9625
5.88 1.7483375096767602	16.2348 17.9831
5.89 1.7251810622546815	16.2805 18.0057
5.8999999999999995 1.7023313182318283	16.3278 18.0301
5.91 1.6797842153713032	16.3769 18.0567
5.92 1.657535745239884	16.4278 18.0853
5.93 1.6355819524953932	16.4805 18.1161
5.9399999999999995 1.6139189341835212	16.5353 18.1492
5.95 1.5925428390439558	16.5921 18.1846
5.96 1.57144986682571	16.6511 18.2225
5.97 1.5506362676114998	16.7125 18.2631
5.9799999999999995 1.530098341151092	16.7764 18.3065
5.99 1.5098324362034663	16.8429 18.3527
6.0 1.4898349498877042	16.9121 18.4019
6.01 1.4701023270424574	16.9842 18.4543
6.02 1.4506310595939151	17.0594 18.51
6.029999999999999 1.4314176859321384	17.1376 18.569
6.04 1.4124587902956471	17.2189 18.6314
6.05 1.393751002164178	17.3035 18.6973
6.06 1.375290995659455	17.3915 18.7668
6.07 1.3570754889539234	17.4827 18.8398
6.08 1.3391012436873084	17.5775 18.9166
6.09 1.3213650643908872	17.6758 18.9972
6.1 1.303863797919406	17.7778 19.0817
6.109999999999999 1.2865943328905087	17.8837 19.1703
6.12 1.2695535991315938	17.9936 19.2632
6.13 1.2527385671340039	18.1077 19.3604
6.14 1.2361462475144287	18.2263 19.4624
6.15 1.2197736904834569	18.3497 19.5695
6.16 1.203617985321164	18.4782 19.6818
6.17 1.1876762598596364	18.6124 19.8001
6.18 1.171945679972361	18.7526 19.9245
6.1899999999999995 1.1564234490703713	18.8996 20.056
6.199999999999999 1.14110680760507	19.0542 20.1953
6.21 1.1259930325776324	19.2171 20.3431
6.22 1.111079437054917	19.3896 20.5007
6.2299999999999995 1.096363369691773	19.5729 20.6693
6.24 1.0818422142596869	19.7686 20.8504
6.25 1.0675133891816724	19.9786 21.0461
6.26 1.0533743470733092	20.205 21.2584
6.27 1.0394225742898728	20.4505 21.4899
6.279999999999999 1.0256555904794558	20.718 21.7437
6.29 1.0120709481420092	21.011 22.0231
6.3 0.9986662321942306	21.3332 22.3319
6.31 0.9854390595402006	21.6891 22.6745
6.32 0.9723870786477207	22.0834 23.0558
6.33 0.9595079691302582	22.5211 23.4806
6.34 0.946799441334422	23.0075 23.9543
6.35 0.9342592359329104	23.5477 24.482
6.359999999999999 0.9218851235228462	24.147 25.0689
6.37 0.909674904229432	24.8099 25.7196
6.38 0.8976264073148585	25.5402 26.4378
6.39 0.8857374907923853	26.3408 27.2265
6.4 0.8740060410455389	27.2134 28.0874
6.41 0.8624299724523576	28.158 29.0204
6.42 0.8510072270146019	29.1728 30.0238
6.43 0.8397357739918864	30.2542 31.0939
6.4399999999999995 0.8286136095406548	31.3965 32.2251
6.449999999999999 0.8176387563579336	32.5917 33.4093
6.46 0.8068092633298063	33.8298 34.6366
6.47 0.7961232051845477	35.0984 35.8945
6.4799999999999995 0.7855786821503418	36.3833 37.1689
6.49 0.7751738196175435	37.6681 38.4433
6.5 0.7649067678054111	38.9348 39.6997
6.51 0.7547757014332479	40.1642 40.919
6.52 0.7447788193959043	41.336 42.0808
6.529999999999999 0.7349143444435782	42.4294 43.1643
6.54 0.7251805228658512	43.424 44.1492
6.55 0.7155756241799202	44.3 45.0156
6.56 0.7060979408229423	45.0395 45.7456
6.57 0.6967457878484696	45.6265 46.3232
6.58 0.6875175026268988	46.0481 46.7356
6.59 0.6784114445498848	46.2952 46.9736
6.6 0.6694259947386754	46.3625 47.0319
6.609999999999999 0.6605595557563045	46.249 46.9096
6.62 0.6518105513236012	45.9583 46.6101
6.63 0.6431774260389577	45.4985 46.1417
6.64 0.6346586451018074	44.8816 45.5163
6.65 0.626252694039769	44.1232 44.7495
6.66 0.6179580784394046	43.2419 43.8599
6.67 0.6097733236805388	42.2583 42.8681
6.68 0.6016969746741017	41.1943 41.796
6.6899999999999995 0.5937275956034435	40.0723 40.666
6.699999999999999 0.5858637696690735	38.914 39.4999
6.71 0.5781040988367795	37.7401 38.3182
6.72 0.5704472035890897	36.5691 37.1395
6.7299999999999995 0.5628917226800146	35.4173 35.9802
6.74 0.5554363128930486	34.298 34.8534
6.75 0.5480796488023724	33.2217 33.7698
6.76 0.5408204225372161	32.1962 32.737
6.77 0.5336573435493469	31.2264 31.7601
6.779999999999999 0.5265891383836341	30.3146 30.8412
6.79 0.5196145504516543	29.4613 29.9809
6.8 0.5127323398082955	28.6652 29.1779
6.81 0.5059412829313167	27.9237 28.4296
6.82 0.4992401725038312	27.2335 27.7327
6.83 0.49262781719967036	26.5906 27.0832
6.84 0.4861030414715866	25.991 26.4771
6.85 0.4796646853422655	25.4306 25.9103
6.859999999999999 0.47331160419810486	24.9057 25.379
6.87 0.467042668585724	24.4126 24.8796
6.88 0.46085676401117065	23.9484 24.4093
6.89 0.45475279074178354	23.5102 23.965
6.9 0.4487296636106819	23.0958 23.5445
6.91 0.4427863118238472	22.7031 23.1459
6.92 0.4369216787697518	22.3303 22.7672
6.93 0.4311347218315181	21.9759 22.407
6.9399999999999995 0.4254244122015602	21.638 22.0634
6.949999999999999 0.4197897346986817	21.3154 21.7352
6.96 0.41422968758759715	21.0063 21.4205
6.97 0.40874328240084357	20.7093 21.118
6.9799999999999995 0.40332954376304875	20.4229 20.8262
6.99 0.39798750921752934	20.146 20.544
7.0 0.39271622905518594	19.8776 20.2703
7.01 0.387514766145662	19.6175 20.005
7.02 0.3823821957707404	19.3654 19.7478
7.029999999999999 0.37731760545994775	19.122 19.4993
7.04 0.3723200948283341	18.8877 19.26
7.05 0.3673887754164033	18.6635 19.0309
7.06 0.3625227705321608	18.4498 18.8123
7.07 0.3577212150952548	18.2468 18.6045
7.08 0.35298325548318493	18.0541 18.4071
7.09 0.34830804937954096	17.8707 18.219
7.1 0.34369476562425766	17.6949 18.0386
7.109999999999999 0.3391425840658508	17.5246 17.8637
7.119999999999999 0.33465069541560916	17.3576 17.6923
7.13 0.3302183011037197	17.192 17.5222
7.14 0.32584461313729823	17.0267 17.3525
7.15 0.32152885396029757	16.8611 17.1826
7.16 0.3172702563152757	16.696 17.0133
7.17 0.31306806310699037	16.533 16.8461
7.18 0.3089215272678038	16.3744 16.6833
7.1899999999999995 0.30482991162486783	16.2228 16.5276
7.199999999999999 0.30079248876906967	16.0808 16.3816
7.21 0.2968085409257122	15.9502 16.247
7.22 0.2928773598269089	15.832 16.1249
7.23 0.28899824658566553	15.7258 16.0148
7.24 0.28517051157163426	15.6299 15.9151
7.25 0.2813934742885089	15.5416 15.823
7.26 0.2776664632530466	15.4574 15.7351
7.27 0.2739888158756918	15.3736 15.6476
7.279999999999999 0.27035987834278036	15.2871 15.5575
7.29 0.2667790055003037	15.1956 15.4624
7.3 0.26324556073921507	15.098 15.3612
7.3100000000000005 0.25975891588224986	14.9951 15.2549
7.32 0.2563184510722513	14.8889 15.1452
7.33 0.2529235546619692	14.7826 15.0355
7.34 0.24957362310532252	14.6803 14.9299
7.35 0.24626806085010075	14.5863 14.8326
7.359999999999999 0.24300628023208554	14.5042 14.7472
7.369999999999999 0.23978770137057634	14.4368 14.6766
7.38 0.23661175206529841	14.3854 14.622
7.39 0.23347786769467763	14.3496 14.5831
7.4 0.2303854911154605	14.3276 14.558
7.41 0.2273340725636665	14.316 14.5433
7.42 0.22432306955684964	14.3109 14.5352
7.43 0.221351946797656	14.308 14.5294
7.4399999999999995 0.21842017607865885	14.3032 14.5216
7.449999999999999 0.21552723618845335	14.2937 14.5092
7.46 0.2126726128189947	14.2779 14.4906
7.47 0.20985579847416633	14.2561 14.466
7.48 0.207076292379554	14.2301 14.4372
7.49 0.20433360039342108	14.2035 14.4078
7.5 0.20162723491885715	14.1807 14.3823
7.51 0.19895671481709437	14.167 14.366
7.52 0.19632156532197015	14.1674 14.3637
7.529999999999999 0.1937213179555226	14.1864 14.3801
7.54 0.1911555104447048	14.2269 14.4181
7.55 0.18862368663920182	14.2904 14.479
7.5600000000000005 0.1861253964303352	14.3763 14.5624
7.57 0.18366019567104389	14.4819 14.6656
7.58 0.18122764609692216	14.6027 14.7839
7.59 0.17882731524830572	14.7327 14.9115
7.6 0.17645877639338836	14.865 15.0415
7.609999999999999 0.17412160845235772	14.9921 15.1662
7.619999999999999 0.1718153959225355	15.1069 15.2787
7.63 0.1695397288045087	15.2031 15.3726
7.64 0.16729420252924118	15.2755 15.4428
7.65 0.16507841788614697	15.3208 15.4859
7.66 0.1628919809521209	15.3374 15.5003
7.67 0.16073450302150474	15.3255 15.4862
7.68 0.1586056005369841	15.287 15.4456
7.6899999999999995 0.1565048950213993	15.225 15.3815
7.699999999999999 0.15443201301045906	15.1438 15.2982
7.71 0.15238658598634638	15.0478 15.2002
7.72 0.15036825031220338	14.9416 15.092
7.73 0.14837664716748306	14.8291 14.9775
7.74 0.14641142248415892	14.7135 14.8599
7.75 0.14447222688377795	14.597 14.7415
7.76 0.1425587156153483	14.4806 14.6232
7.77 0.14067054849404903	14.3642 14.5049
7.779999999999999 0.13880738984075233	14.2471 14.3859
7.79 0.13696890842234596	14.1278 14.2648
7.8 0.13515477739284698	14.0047 14.1399
7.8100000000000005 0.13336467423529413	13.8764 14.0098
7.82 0.13159828070441162	13.7419 13.8735
7.83 0.12985528277003056	13.6008 13.7307
7.84 0.12813537056126065	13.4537 13.5818
7.85 0.12643823831140177	13.302 13.4284
7.859999999999999 0.12476358430358409	13.1479 13.2727
7.869999999999999 0.12311111081712885	12.994 13.1171
7.88 0.12148052407461947	12.8436 12.9651
7.89 0.1198715341896741	12.6996 12.8195
7.9 0.11828385511540856	12.5649 12.6832
7.91 0.1167172045935839	12.4417 12.5584
7.92 0.11517130410442546	12.3315 12.4467
7.93 0.11364587881710815	12.2348 12.3484
7.9399999999999995 0.11214065754089653	12.1512 12.2633
7.949999999999999 0.11065537267693269	12.0793 12.19
7.96 0.10918976017066218	12.0171 12.1263
7.97 0.10774355946489066	11.9619 12.0696
7.98 0.10631651345346133	11.9106 12.0169
7.99 0.10490836843554714	11.8602 11.9651
8.0 0.10351887407054729	11.8079 11.9114
8.01 0.1021477833335816	11.7514 11.8535
8.02 0.10079485247157476	11.6889 11.7897
8.03 0.09945984095992114	11.6195 11.719
8.04 0.098142511459725	11.5432 11.6413
8.05 0.0968426297756053	11.4606 11.5574
8.06 0.09555996481406182	11.3731 11.4687
8.07 0.09429428854238946	11.2827 11.377
8.08 0.09304537594813997	11.1918 11.2848
8.09 0.09181300499911825	11.1027 11.1945
8.1 0.09059695660390978	11.0179 11.1085
8.11 0.08939701457293053	10.9395 11.0289
8.12 0.08821296557999235	10.8691 10.9573
8.129999999999999 0.08704459912437791	10.8078 10.8948
8.14 0.08589170749341785	10.7561 10.842
8.15 0.0847540857255639	10.7136 10.7984
8.16 0.08363153157394979	10.6795 10.7631
8.17 0.0825238454704364	10.6524 10.7349
8.18 0.08143083049013253	10.6305 10.7119
8.19 0.08035229231638509	10.6118 10.6922
8.2 0.07928803920623365	10.5943 10.6736
8.21 0.0782378819563222	10.5761 10.6543
8.219999999999999 0.07720163386926322	10.5556 10.6328
8.23 0.07617911072044456	10.5318 10.608
8.24 0.07517013072528053	10.504 10.5792
8.25 0.07417451450689228	10.4721 10.5463
8.26 0.07319208506421873	10.4365 10.5097
8.27 0.07222266774054915	10.3981 10.4703
8.28 0.07126609019247296	10.3578 10.4291
8.29 0.0703221823592399	10.3169 10.3872
8.3 0.06939077643252674	10.2766 10.346
8.31 0.06847170682660485	10.2381 10.3066
8.32 0.06756481014890138	10.2021 10.2697
8.33 0.06666992517095167	10.1692 10.2359
8.34 0.06578689279973604	10.1396 10.2054
8.35 0.06491555604939621	10.113 10.1779
8.36 0.06405576001332607	10.089 10.1531
8.37 0.06320735183663244	10.0666 10.1298
8.379999999999999 0.06237018068896064	10.0448 10.1072
8.39 0.06154409773767926	10.0225 10.084
8.4 0.060728956121421596	9.99817 10.0589
8.41 0.05992461092397544	9.97067 10.0306
8.42 0.059130919148520665	9.93877 9.9979
8.43 0.05834773969220675	9.90145 9.9598
8.44 0.0575749333210676	9.85792 9.91549
8.45 0.05681236264526859	9.80771 9.86452
8.46 0.05605989209468097	9.75072 9.80678
8.469999999999999 0.05531738789478099	9.68722 9.74254
8.48 0.0545847180428659	9.61783 9.67241
8.49 0.05386175228458833	9.54354 9.5974
8.5 0.05314836209079809	9.46563 9.51878
8.51 0.05244442063469288	9.38552 9.43796
8.52 0.05174980276927104	9.30475 9.3565
8.53 0.051064385005082535	9.22479 9.27585
8.54 0.05038804548827514	9.14693 9.19732
8.55 0.049720663978931164	9.0722 9.12192
8.56 0.049062121829691455	9.00126 9.05032
8.57 0.04841230196466157	8.93435 8.98276
8.58 0.04777108885859844	8.87133 8.9191
8.59 0.04713836851637225	8.81169 8.85883
8.6 0.046514028452700154	8.75461 8.80112
8.61 0.045897957672148625	8.69912 8.74502
8.62 0.04529004664940086	8.64419 8.68948
8.629999999999999 0.044690187309785016	8.58886 8.63355
8.64 0.04409827301006071	8.53235 8.57645
8.65 0.04351419851946033	8.47413 8.51764
8.66 0.04293786000098054	8.41397 8.45691
8.67 0.04236915499292229	8.35193 8.3943
8.68 0.04180798239067519	8.28832 8.33013
8.69 0.04125424242874311	8.22362 8.26487
8.7 0.0407078366630077	8.15843 8.19914
8.71 0.040168667953226975	8.09333 8.1335
8.719999999999999 0.03963664044576609	8.02882 8.06846
8.73 0.039111659556555475	7.96526 8.00437
8.74 0.038593631954276876	7.90288 7.94147
8.75 0.03808246554376983	7.84171 7.87979
8.76 0.03757806944965957	7.78166 7.81924
8.77 0.03708035400020089	7.7226 7.75968
8.78 0.03658923071133632	7.66436 7.70095
8.79 0.03610461227096551	7.60684 7.64294
8.8 0.03562641252342255	7.55005 7.58568
8.81 0.035154546454159746	7.49412 7.52927
8.82 0.034688930174632975	7.43935 7.47404
8.83 0.03422948090738849	7.38611 7.42034
8.84 0.03377611697134646	7.33488 7.36866
8.85 0.03332875776727974	7.28612 7.31945
8.86 0.03288732376348497	7.24025 7.27314
8.87 0.03245173648164327	7.19756 7.23001
8.879999999999999 0.03202191848286837	7.15814 7.19016
8.89 0.031597793353939536	7.12189 7.15349
8.9 0.03117928569371696	7.08844 7.11962
8.91 0.030766321099736482	7.05724 7.08801
8.92 0.030358826154982598	7.0275 7.05786
8.93 0.0299567284148364	6.99834 7.0283
8.94 0.029559956394196125	6.96883 6.99839
8.95 0.02916843955476864	6.93805 6.96722
8.96 0.028782108292529075	6.90523 6.93401
8.969999999999999 0.02840089392534685	6.86976 6.89816
8.98 0.028024728680774578	6.83133 6.85935
8.99 0.027653545684000466	6.78988 6.81753
9.0 0.027287278945958574	6.74569 6.77298
9.01 0.026925863351597454	6.69926 6.72619
9.02 0.02656923464830398	6.65133 6.6779
9.030000000000001 0.026217329434480487	6.60279 6.62901
9.04 0.025870085148273433	6.55456 6.58043
9.05 0.02552744005645043	6.50753 6.53306
9.059999999999999 0.025189333243426294	6.46247 6.48766
9.07 0.024855704600432436	6.41996 6.44482
9.08 0.02452649481483158	6.38036 6.40489
9.09 0.024201645359572473	6.34377 6.36797
9.1 0.02388109848278532	6.31007 6.33395
9.11 0.023564797197514416	6.27891 6.30247
9.120000000000001 0.02325268527158704	6.24979 6.27304
9.129999999999999 0.02294470721761672	6.22213 6.24507
9.14 0.022640808283138074	6.19525 6.21789
9.149999999999999 0.02234093444087366	6.16852 6.19086
9.16 0.022045032379128193	6.14135 6.1634
9.17 0.02175304949231152	6.11325 6.135
9.18 0.021464933871585806	6.08383 6.10529
9.19 0.0211806342956374	6.05286 6.07404
9.2 0.020900100221570732	6.02023 6.04113
9.21 0.020623281775922594	5.98596 6.00658
9.219999999999999 0.020350129745795937	5.95021 5.97056
9.23 0.020080595570110257	5.91323 5.93331
9.24 0.019814631330969012	5.87534 5.89515
9.25 0.01955218974514027	5.83692 5.85647
9.26 0.019293224155650872	5.79836 5.81765
9.27 0.019037688523491785	5.76004 5.77908
9.280000000000001 0.01878553741943309	5.72229 5.74108
9.29 0.01853672601594787	5.68537 5.70391
9.3 0.01829121007924226	5.64948 5.66777
9.309999999999999 0.018048945961392164	5.61476 5.63281
9.32 0.01780989059258282	5.58127 5.59908
9.33 0.01757400147345251	5.54902 5.56659
9.34 0.017341236667536536	5.51801 5.53535
9.35 0.0171115547938119	5.48821 5.50532
9.36 0.01688491501934055	5.4596 5.47648
9.370000000000001 0.0166612770520101	5.43214 5.4488
9.379999999999999 0.016440601133370796	5.40582 5.42226
9.39 0.01622284803156683	5.38057 5.39679
9.399999999999999 0.016007979034362314	5.35632 5.37233
9.41 0.015795955942258348	5.33294 5.34874
9.42 0.01558674106170248	5.31022 5.32581
9.43 0.015380297198387087	5.28793 5.30331
9.44 0.015176587650637218	5.26575 5.28093
9.45 0.014975576202885624	5.24337 5.25835
9.46 0.014777227119234362	5.22042 5.2352
9.469999999999999 0.01458150513710182	5.19659 5.21117
9.48 0.014388375460953331	5.1716 5.18599
9.49 0.014197803756115696	5.14525 5.15945
9.5 0.014009756142672752	5.11742 5.13143
9.51 0.013824199189442414	5.08813 5.10195
9.52 0.013641099908033161	5.05747 5.07111
9.530000000000001 0.013460425746979355	5.02568 5.03914
9.54 0.013282144585954388	4.99308 5.00636
9.55 0.013106224730059964	4.96007 4.97318
9.559999999999999 0.01293263490419182	4.92714 4.94007
9.57 0.01276134424747916	4.89481 4.90757
9.58 0.012592322307798633	4.8636 4.87619
9.59 0.012425539036360206	4.83402 4.84645
9.6 0.01226096478236524	4.80654 4.8188
9.61 0.012098570287735146	4.78149 4.79359
9.620000000000001 0.0119383266819098	4.75912 4.77106
9.629999999999999 0.011780205476715095	4.73948 4.75126
9.64 0.011624178561297991	4.72247 4.73409
9.649999999999999 0.011470218197129373	4.70778 4.71925
9.66 0.011318297013072211	4.69494 4.70626
9.67 0.011168388000515967	4.68334 4.69451
9.68 0.011020464508574681	4.67222 4.68324
9.69 0.010874500239349074	4.6608 4.67167
9.7 0.010730469243251281	4.64828 4.65901
9.71 0.010588345914391532	4.63392 4.64451
9.719999999999999 0.01044810498602601	4.6171 4.62755
9.73 0.010309721526064642	4.59739 4.6077
9.74 0.010173170932639043	4.57453 4.5847
9.75 0.010038428929728505	4.54851 4.55855
9.76 0.009905471562844291	4.51956 4.52947
9.77 0.00977427519477099	4.4881 4.49787
9.780000000000001 0.009644816501364287	4.45475 4.46439
9.79 0.00951707246740446	4.42025 4.42977
9.8 0.009391020382504476	4.38546 4.39485
9.809999999999999 0.0092666378370729	4.35125 4.36052
9.82 0.009143902718329532	4.31846 4.3276
9.83 0.009022793206374518	4.28786 4.29688
9.84 0.008903287770308951	4.26008 4.26898
9.85 0.008785365164407241	4.23557 4.24436
9.86 0.008669004424339974	4.21457 4.22324
9.870000000000001 0.008554184863446869	4.19709 4.20564
9.879999999999999 0.0084408860690592	4.18289 4.19133
9.89 0.008329087898870597	4.17153 4.17986
9.899999999999999 0.00821877047735643	4.16234 4.17056
9.91 0.00810991419224003	4.15452 4.16263
9.92 0.00800249969100629	4.14717 4.15517
9.93 0.007896507877460948	4.13934 4.14724
9.94 0.0077919199083357725	4.13014 4.13793
9.95 0.007688717189938579	4.11878 4.12647
9.96 0.007586881374847594	4.10464 4.11223
9.969999999999999 0.007486394358649755	4.08732 4.09481
9.98 0.007387238276721901	4.06666 4.07405
9.99 0.007289395501055033	4.04278 4.05007
10.0 0.007192848637120208	4.01603 4.02322
10.01 0.007097580520776216	3.98696 3.99406
10.02 0.007003574215218139	3.95632 3.96332
10.030000000000001 0.006910813007966264	3.92496 3.93187
10.04 0.00681928040789504	3.89377 3.90059
10.05 0.006728960142301096	3.86366 3.87039
10.059999999999999 0.006639836154010511	3.83544 3.84208
10.07 0.0065518925985238955	3.80981 3.81636
10.08 0.006465113841199812	3.78731 3.79378
10.09 0.006379484454475065	3.76828 3.77466
10.1 0.006294989215122036	3.75286 3.75915
10.11 0.006211613101542295	3.74095 3.74716
10.120000000000001 0.006129341291096052	3.73224 3.73837
10.129999999999999 0.006048159157467029	3.72624 3.73229
10.14 0.005968052268062039	3.72225 3.72822
10.149999999999999 0.005889006381445372	3.71949 3.72538
10.16 0.005811007444806724	3.71706 3.72287
10.17 0.005734041591463081	3.71405 3.71978
10.18 0.005658095138393342	3.70961 3.71527
10.19 0.005583154583805833	3.70298 3.70856
10.2 0.005509206604737913	3.69356 3.69907
10.21 0.00543623805468742	3.68096 3.6864
10.219999999999999 0.005364235961275533	3.66501 3.67037
10.23 0.005293187523940405	3.64581 3.6511
10.24 0.0052230801116616475	3.62367 3.62889
10.25 0.005153901260714634	3.59912 3.60427
10.26 0.005085638672454781	3.57285 3.57794
10.27 0.005018280211131053	3.54566 3.55068
10.280000000000001 0.0049518139017284595	3.5184 3.52335
10.29 0.004886227927839199	3.49191 3.4968
10.3 0.004821510629561797	3.46697 3.47179
10.309999999999999 0.004757650501428377	3.44424 3.449
10.32 0.0046946361903590335	3.42424 3.42893
10.33 0.004632456493643648	3.40732 3.41195
10.34 0.004571100356950135	3.39362 3.39819
10.35 0.004510556872359259	3.3831 3.38761
10.36 0.004450815276425422	3.37552 3.37997
10.370000000000001 0.004391864948263096	3.37048 3.37487
10.379999999999999 0.0043336954076587135	3.36741 3.37174
10.39 0.004276296313207366	3.36563 3.36991
10.399999999999999 0.004219657460474462	3.3644 3.36862
10.41 0.00416376878018141	3.36293 3.36709
10.42 0.004108620336415656	3.36046 3.36457
10.43 0.0040542023248641675	3.3563 3.36035
10.44 0.004000505071070453	3.34988 3.35388
10.45 0.0039475190287146305	3.34079 3.34474
10.46 0.0038952347779162818	3.32881 3.33271
10.469999999999999 0.003843643023559809	3.31391 3.31775
10.48 0.00379273459364185	3.29626 3.30005
10.49 0.0037425004376408113	3.27625 3.27999
10.5 0.0036929316249077622	3.25439 3.25808
10.51 0.0036440193430787708	3.23131 3.23495
10.52 0.0035957548965082427	3.20774 3.21134
10.530000000000001 0.003548129704723	3.18441 3.18796
10.54 0.0035011353008968724	3.16202 3.16552
10.55 0.003454763330345371	3.14122 3.14467
10.559999999999999 0.003409005549040521	3.12255 3.12596
10.57 0.0033638538221451007	3.10638 3.10974
10.58 0.0033193001225665444	3.09298 3.0963
10.59 0.003275336529529794	3.0824 3.08568
10.6 0.003231955227169192	3.07455 3.07778
10.61 0.0031891485031389504	3.06918 3.07237
10.620000000000001 0.003146908747242044	3.06587 3.06902
10.629999999999999 0.0031052284500773107	3.0641 3.06721
10.64 0.003064100201704338	3.06326 3.06632
10.649999999999999 0.003023516690326232	3.06268 3.0657
10.66 0.0029834707009896116	3.06167 3.06465
10.67 0.002943955114302034	3.05958 3.06252
10.68 0.002904962905166226	3.05584 3.05874
10.69 0.0028664871415312	3.04998 3.05285
10.7 0.0028285209831598666	3.04169 3.04452
10.71 0.002791057680412957	3.03081 3.0336
10.719999999999999 0.00275409057304911	3.01738 3.02013
10.73 0.0027176130890407416	3.00159 3.00431
10.74 0.002681618743405751	2.98382 2.9865
10.75 0.0026461011370545527	2.96457 2.96722
10.76 0.0026110539556524685	2.94443 2.94704
10.77 0.0025764709684971718	2.92406 2.92664
10.780000000000001 0.0025423460274109637	2.90412 2.90666
10.79 0.0025086730656477927	2.88524 2.88775
10.8 0.0024754460968146362	2.86797 2.87045
10.809999999999999 0.0024426592138073254	2.85276 2.8552
10.82 0.0024103065877602798	2.83992 2.84233
10.83 0.002378382467010344	2.82962 2.832
10.84 0.0023468811760741903	2.82188 2.82423
10.85 0.002315797114639351	2.81657 2.81889
10.86 0.0022851247565685894	2.81339 2.81568
10.870000000000001 0.002254858648917462	2.81198 2.81423
10.879999999999999 0.002224993410964912	2.81182 2.81404
10.89 0.0021955237332566217	2.81236 2.81456
10.899999999999999 0.0021664443766611814	2.81302 2.81519
10.91 0.002137750171438589	2.81319 2.81533
10.92 0.002109436016321246	2.81235 2.81446
